id,haze,rain,raindrop
0349.jpg,87.9652152529577,256.8516939588761,22
0351.jpg,124.81045916569491,222.72210840669413,12
0352.jpg,142.2858171496576,127.73841281524193,22
0354.jpg,121.54136315648316,104.95448997326974,19
0355.jpg,73.98740101758065,184.70260988536887,13
0356.jpg,132.7203882160548,187.6889118748407,6
0357.jpg,144.14082204783185,87.9101576522906,18
0358.jpg,144.30067382345732,233.62123946263267,17
0359.jpg,80.25698934211022,209.07629803945457,17
0360.jpg,142.2490160272745,267.84006650227775,15
0384.jpg,80.40266067195752,180.94781710329505,13
0386.jpg,106.2305264052344,265.380277762851,11
0389.jpg,74.95626679903286,158.06024963739907,17
0390.jpg,85.13192812649115,97.47876834919734,21
0392.jpg,119.37642981737045,58.10343085797125,7
0408.jpg,130.45287054361702,195.26026980600727,20
0409.jpg,113.83472783082738,102.50290753507545,22
0411.jpg,62.33747851460451,119.19270941976043,10
0416.jpg,71.38460549284201,209.96179601318428,8
0418.jpg,109.51328261706016,202.20587894783256,10
0419.jpg,105.4651785668402,209.14567000638198,15
0421.jpg,110.81005713612933,61.87559984099129,12
0425.jpg,95.01448390860078,226.52445138072818,21
0427.jpg,74.04035096280798,195.46697117479982,21
0439.jpg,124.38132543964889,287.93399656627855,9
0441.jpg,95.9494143660587,53.05150794433151,5
0442.jpg,95.66436436877123,269.9505714168396,5
0443.jpg,98.48668313401345,232.86935130333535,9
0445.jpg,119.31653259511853,157.97303265862809,9
0446.jpg,120.24226718705575,87.69719984426284,6
0456.jpg,103.22063231761959,244.19592523906215,19
0458.jpg,135.80161761243787,143.7295802196007,13
0459.jpg,61.23767276547721,63.852217954271325,8
0461.jpg,117.12074127043277,238.7038259379144,10
0462.jpg,145.42518320765157,128.89671898989073,9
0468.jpg,77.74003113710204,184.0580666185826,12
0471.jpg,74.08448824137916,61.9157529439326,8
0486.jpg,75.50078017235879,116.3836062118122,14
0501.jpg,123.79052319522027,276.5750512630167,15
0506.jpg,121.40381003844212,126.53797761462836,21
0542.jpg,85.52912409889478,136.85198197549244,7
0555.jpg,120.45554741747858,189.03577961742843,6
0556.jpg,94.83068230597954,249.1023101498645,20
0561.jpg,116.06138076934931,254.98200440734993,8
0564.jpg,129.04077092652898,81.25180409082603,22
0565.jpg,77.47702291013107,61.64439564059255,18
0566.jpg,88.95345483067935,57.108549663678936,16
0567.jpg,111.49160894890389,96.63800067134666,6
0568.jpg,141.06532062199994,289.35438195446045,12
0574.jpg,122.93591621157303,163.76887427178013,15
0575.jpg,107.08639579042634,174.12865411535483,11
0583.jpg,138.55244248064443,165.84849410467928,16
0589.jpg,108.43233778913167,72.29149547795991,10
0591.jpg,72.7151966348412,174.3951444089289,8
0592.jpg,120.8576356385883,267.7011728446272,11
0606.jpg,67.35320949151289,295.8355615875133,5
0614.jpg,134.81804425963065,198.62339762530723,21
0615.jpg,87.32183073327491,66.6022270081976,14
0625.jpg,72.68343083181915,177.33187951724648,15
0626.jpg,140.5839569218322,157.14805531509822,18
0627.jpg,75.50185240768833,126.95654491912507,6
0636.jpg,64.91493718610258,109.7378633836469,17
0642.jpg,137.08035955741332,58.32237753855633,11
0676.jpg,94.56479558615854,63.155238767569685,18
0702.jpg,71.78281306176244,86.22162087265407,20
0723.jpg,92.47918058053179,293.2277261654575,9
0725.jpg,65.47696821553617,288.96308808895367,18
0726.jpg,71.83540100994209,51.39731869232862,7
0727.jpg,92.40034101425513,260.94191007042883,7
0734.jpg,91.35779335193452,133.78226572424728,8
0735.jpg,140.99199322058976,254.18821612744406,9
0736.jpg,96.22222597171111,254.32593706290234,21
0749.jpg,128.03036991957123,51.82809905975589,11
0755.jpg,72.99772120020901,87.1759747272879,21
0758.jpg,135.8033882638211,56.50927414509095,19
0761.jpg,120.95177289926548,256.77674479975315,17
0762.jpg,130.1257454372245,188.1154035779207,19
0764.jpg,146.4932252966591,235.33234646964803,15
0773.jpg,112.03743062083853,247.74487582882455,7
0779.jpg,116.9941761737553,138.2248351565267,8
0780.jpg,60.72823934552626,269.38899496121996,19
0783.jpg,78.44143922607411,247.78571543712883,12
0784.jpg,141.45956593620323,186.91063755275175,10
0785.jpg,80.74890442971184,80.53452315869731,18
0788.jpg,63.69734583114571,240.59094670267928,15
0793.jpg,101.1028711270734,111.09470575523576,13
0795.jpg,109.07370651822185,59.76047596652468,15
0796.jpg,115.66456090719271,193.29741767983202,16
0797.jpg,78.7090007861998,137.78633770272575,13
0801.jpg,124.12593430786556,277.1433674278627,16
0808.jpg,73.53840427071717,62.69960713437257,7
0811.jpg,124.70756653325516,261.910144046823,10
0812.jpg,107.9445505436316,157.1036400981537,12
0813.jpg,84.00485617102652,181.22817114980776,9
0814.jpg,133.20021054701948,121.69548014657445,21
0816.jpg,141.40477059823115,116.56786783855523,17
0817.jpg,146.0249469638699,266.09828586554806,8
0818.jpg,115.38785790661217,208.7823860675468,12
0819.jpg,67.6239166791527,220.4520194547596,12
0821.jpg,137.79087415571001,140.0278515282081,11
0824.jpg,132.22756191219585,87.27742873259305,13
0825.jpg,94.4667606605753,271.5014266825468,7
0828.jpg,109.33609467021387,122.699779882162,8
0829.jpg,113.80729370026145,190.9595857818667,6
0830.jpg,121.80473259589206,296.9273332897697,8
0831.jpg,103.7470749125177,200.36804950929144,8
0832.jpg,113.25769035309233,296.22998090874285,21
0834.jpg,116.73747410642206,286.7809499614858,20
0837.jpg,76.21987116018508,93.9128822975882,7
0838.jpg,149.23656486282735,63.58244928403418,15
0839.jpg,63.06361323274518,111.97719561419673,9
0841.jpg,113.19406475764518,65.19654328126049,14
0842.jpg,131.91609558673656,158.66509609007176,5
0847.jpg,138.15824956120417,135.15900577945226,19
0856.jpg,90.37146550618964,165.91733433587257,14
0887.jpg,99.26382559531685,275.42594260443906,18
0889.jpg,98.27004709420314,211.88640706390046,10
0890.jpg,104.51574062910426,260.91151413495936,14
0891.jpg,138.09711407429228,57.4671181244097,12
0892.jpg,66.70317329787049,210.10024057388765,17
0893.jpg,118.0179317115356,144.2545671494791,13
0894.jpg,78.17209848869368,58.24397104933617,7
0897.jpg,77.21441066719143,68.45776012315147,17
0899.jpg,105.08201767986391,268.9297127043926,14
0910.jpg,136.06913061315043,65.33677996428173,16
0915.jpg,65.67784130744297,137.3982083399456,20
0916.jpg,63.38721656717263,270.70571337973433,5
0917.jpg,118.56025584065986,100.92079995718362,18
0919.jpg,64.20332614409588,171.5502042295177,19
0920.jpg,120.03683761723354,207.53287575234071,14
0921.jpg,96.15597837318309,72.26344787757422,21
0925.jpg,146.91371943329875,96.29236457918716,21
0926.jpg,60.677066945543885,213.1441555444454,11
0929.jpg,123.18827177693515,177.70156264510038,7
0930.jpg,61.59205904601771,210.0853467347084,6
0958.jpg,60.9688724400998,237.62921143423708,14
0959.jpg,63.11370284350868,107.9010815507287,6
0960.jpg,149.67187139049386,55.9533080809141,10
0964.jpg,79.18624358553596,86.75428525201887,11
0987.jpg,122.41630274526773,288.5601128767838,19
1010.jpg,148.62619257402136,151.37812547977396,17
1046.jpg,119.78686566355927,167.8307640807737,5
1048.jpg,141.27963400440376,207.3616686587378,19
1049.jpg,122.48736578410777,184.1356676440567,9
1050.jpg,96.51565274156161,240.7339349988088,13
1123.jpg,139.8921217545876,296.746171307865,11
1155.jpg,76.8991747687592,293.9197356221507,10
1200.jpg,109.05841151833613,127.08569127313064,22
1204.jpg,76.19529227261813,140.44702742259264,9
1205.jpg,102.57107983510865,239.81325215678822,11
1206.jpg,118.74895024755628,297.06019542679604,5
1207.jpg,148.56603129244496,168.66185272105503,16
1208.jpg,67.26156053520414,249.4712170549213,13
1209.jpg,148.42786246509053,274.76983222863305,5
1210.jpg,60.82711923172029,258.39469712028347,7
1212.jpg,87.47660780296529,203.7685743974408,21
1213.jpg,76.00344899967627,69.24743629994141,11
1214.jpg,63.00720489607535,244.52147070187237,9
1216.jpg,68.91958926238152,180.46076234115975,13
1217.jpg,63.56694465576004,64.19782104891071,9
1218.jpg,133.2701887060337,143.58093117454013,5
1245.jpg,89.4040038518589,238.2524725332598,19
1247.jpg,94.9134033103904,188.6865153140568,19
1258.jpg,126.55399330113319,280.0866363136728,7
1260.jpg,148.4651062556605,239.7616591603059,17
1276.jpg,63.59042606380146,52.10013212435861,19
1278.jpg,87.80853482567292,78.99532576595912,14
1279.jpg,76.13033662782357,116.78339950716283,11
1281.jpg,103.94282611741917,214.48494675809113,9
1282.jpg,89.17259519965067,109.34470516561413,21
1283.jpg,96.13099065249804,214.05694752769,10
1284.jpg,91.36772496345482,152.70752527620635,22
1286.jpg,146.2582456887813,60.87289463317187,21
1287.jpg,133.64271562163736,86.7992426449126,11
1288.jpg,105.28206078507067,284.5385124977081,12
1289.jpg,73.20627227428906,50.21528028756212,7
1290.jpg,83.36933448222689,63.79384902285505,16
1291.jpg,118.80591100729075,87.94599576439745,5
1301.jpg,105.26217590497124,271.5309583725274,14
1338.jpg,91.28504733162983,199.60318801332264,13
1339.jpg,65.56921920479218,206.92466513110395,17
1340.jpg,140.33250225603894,106.65651599283447,20
1341.jpg,108.8227613987796,87.31066886103699,18
1342.jpg,64.23154311727144,79.75802052163482,13
1343.jpg,97.209244749153,59.882329182538314,14
1344.jpg,86.27784773519797,67.67088395904875,6
1346.jpg,77.12489377287514,248.9575130036807,10
1379.jpg,146.21570751889845,81.79726185609371,11
1383.jpg,86.22562478824142,121.86344105817552,8
1384.jpg,76.59114179715174,176.57524668364803,7
1385.jpg,135.52561806545896,290.58913837168245,16
1387.jpg,128.39483717694372,109.53729730260093,14
1394.jpg,86.65750280387195,291.86073673948965,17
1410.jpg,95.92256784931872,182.38183457984212,11
1417.jpg,69.54318968948674,138.88812527477654,17
1452.jpg,126.60079390736013,190.3825206046179,17
1565.jpg,120.93515969313606,197.620719310187,10
1611.jpg,139.8043207393286,87.40083125734174,20
1613.jpg,123.13651869807725,83.96466623962158,17
1614.jpg,111.00309694709118,69.46806085259014,8
1617.jpg,70.00927709906257,285.8186293586342,20
1618.jpg,135.23673505899762,298.2293344814516,10
1619.jpg,110.0295207075153,270.8028888560443,16
1620.jpg,118.944124314361,89.57717206767222,21
1621.jpg,141.29803123233677,166.12155283040977,14
1623.jpg,61.7336715494483,66.27014299688392,17
1624.jpg,94.26554273859395,114.51659901245222,16
1625.jpg,88.14889851704088,70.67178420303279,18
1629.jpg,87.33297253782416,240.6114505666026,8
1635.jpg,77.97501644677108,110.33559590828253,20
1638.jpg,134.0559504187177,205.56117355358919,8
1648.jpg,143.43587227831824,285.4510044568864,21
1651.jpg,61.80698642974226,152.22169641952883,16
1674.jpg,89.41350784016038,99.99756389199405,16
1694.jpg,102.51235390359,50.92506912720397,21
1696.jpg,78.92495729308678,193.25534406317362,18
1697.jpg,140.2616804318021,99.87223018427673,14
1698.jpg,71.6435352883209,82.67225846893548,11
1708.jpg,139.59435830913915,158.4393909268682,13
1709.jpg,128.52668302373962,211.38929770557678,17
1711.jpg,129.7797455051943,167.45565304221836,20
1712.jpg,101.2007711057612,119.51263247137365,16
1713.jpg,134.23500191817502,86.38749031966346,20
1714.jpg,103.1173268409405,246.6023548027073,16
1716.jpg,133.14609549598504,295.8184986857688,14
1717.jpg,146.1027199546782,188.8551067209059,21
1720.jpg,117.15179984429963,60.335671865518314,6
1724.jpg,86.50125469091164,72.23211368856201,21
1725.jpg,134.7102655231736,119.91464302622202,5
1726.jpg,139.70531579797606,121.11669406170002,6
1764.jpg,82.80091628618645,80.73960785970955,5
1766.jpg,143.00387956510355,176.86823734585005,14
1767.jpg,108.97696113990948,288.3434094273297,15
1768.jpg,135.48430671318428,188.7737057024372,19
1769.jpg,98.65751419822776,113.1913249539782,20
1772.jpg,107.58635785156278,285.4837533904705,20
1775.jpg,134.742253121506,271.4981656466932,21
1787.jpg,122.50977494985176,263.84297032904135,22
1795.jpg,102.89629541584279,74.63988179297569,18
1796.jpg,77.73412345412012,89.0562381938277,16
1799.jpg,92.5876999911896,66.36181492929376,7
1801.jpg,107.50723933468123,76.11171744842952,16
1802.jpg,146.52735860186831,160.92419507562596,14
1803.jpg,106.43964107473951,236.90725481520047,17
1804.jpg,116.59721673830026,145.44861369471943,21
1805.jpg,75.85133886049384,293.89554037891526,8
1806.jpg,105.40433872524383,182.879522746066,19
1808.jpg,90.72269452275506,115.32007691020047,10
1809.jpg,127.84411623043655,291.1795658749056,11
1813.jpg,119.04564643204012,169.90210764908204,16
1816.jpg,125.55542910902578,294.22032708636675,7
1817.jpg,146.34526513489763,230.5670209977522,16
1818.jpg,100.32566944998027,56.2499589533753,5
1819.jpg,116.21486125894617,261.87319534583116,17
1821.jpg,115.68394748961842,114.34544585899141,16
1822.jpg,92.33696058753677,234.48148809717523,20
1823.jpg,89.42291952427603,121.54098158287883,22
1824.jpg,107.9040180324664,143.73843209299167,5
1825.jpg,122.39149675209413,291.9088638030826,8
1826.jpg,113.98747962099796,220.71260338410346,12
1827.jpg,144.15770617444073,61.786499519867654,8
1828.jpg,70.47594033500864,292.8824757426346,16
1829.jpg,65.31911994972523,153.03242425808062,17
1832.jpg,141.57864025026717,237.87949177428672,22
1875.jpg,79.3917929952072,74.24038905082945,16
1889.jpg,113.38814592759039,243.57281219984623,10
1890.jpg,140.18671085261497,224.5934799319827,21
1896.jpg,69.06037242027847,208.40963469967895,13
1901.jpg,62.5352563606978,139.87463783941809,7
1903.jpg,91.11604733141745,67.46038180174786,12
1904.jpg,93.74156719522486,158.28617712137589,7
1911.jpg,80.70228987819681,86.27670935534766,9
1913.jpg,74.15604961608406,67.8228140267337,16
1915.jpg,130.71349311747002,156.68767287556273,12
1921.jpg,99.51384632056329,178.63756901690292,14
1971.jpg,62.774695992783336,228.89525491484747,5
1972.jpg,122.9209810337193,140.39930585598665,10
1976.jpg,117.68760309502531,226.9750590994677,12
1977.jpg,61.94742193310296,67.86268040603417,19
1979.jpg,95.77150588556081,185.66053096630472,22
1980.jpg,137.64867453421977,240.73617396047578,18
1981.jpg,82.85404993926196,256.76296698881697,14
1982.jpg,133.2680130426495,100.92826547166601,11
1983.jpg,82.48409358735871,264.53506433895336,16
1985.jpg,130.20292326218782,184.94916245588553,12
2000.jpg,104.08143583149032,54.31367475966862,14
2018.jpg,106.89502987897819,135.21771372759997,13
2019.jpg,88.3619415921449,125.03201212703367,15
2020.jpg,102.6463234719844,177.29564504390532,21
2024.jpg,133.04340677174076,236.99295905107067,13
2025.jpg,93.793564860701,298.0748253537498,11
2026.jpg,90.32136981631197,114.64197093513934,7
2032.jpg,82.04099489366135,223.07256752970267,16
2033.jpg,108.85562528241093,103.0105465836474,5
2037.jpg,147.06779054172526,228.6702565936775,14
2038.jpg,62.58526762417461,292.5934885314666,20
2039.jpg,91.93883126805606,277.66365529003394,17
2043.jpg,140.76985011478945,82.26929010420973,7
2060.jpg,102.85172386045211,283.3191532344249,9
2066.jpg,144.26422419012067,65.03946015726906,19
2070.jpg,64.9874733125113,232.62233324953695,16
2075.jpg,81.91126507205917,75.29314764001039,13
2076.jpg,100.42980456061541,168.393049067264,11
2077.jpg,148.80810621876594,220.24367432344664,20
2081.jpg,108.51084893582048,172.09945010220014,20
2084.jpg,141.26481773678506,102.03290830555767,20
2092.jpg,126.21002361838362,278.5482787807536,8
2094.jpg,136.93346056133333,223.00328011451796,13
2095.jpg,89.95991773795221,149.861102988293,10
2098.jpg,146.6167838575434,56.67904759288393,17
2106.jpg,110.8783096516892,214.23029717773878,10
2107.jpg,72.26466909366229,292.60712263998425,16
2108.jpg,137.19545199050185,167.2139528423427,16
2121.jpg,110.12364050805758,51.76213753821455,20
2126.jpg,72.13582195381684,174.77181935116954,19
2152.jpg,79.22367819950898,257.3491672898287,19
2153.jpg,111.04997522808861,129.71089432782628,10
2158.jpg,76.59527999234149,92.05632376616501,12
2159.jpg,78.98852229382962,132.07688156750925,20
2161.jpg,136.8909406266253,79.88418674498203,10
2162.jpg,77.96308970942522,292.30411520448695,21
2188.jpg,118.34006168401733,230.55853794463303,16
2189.jpg,110.38395899893703,89.7749403151301,7
2194.jpg,81.89748986641207,123.7689875792518,18
2195.jpg,146.0540942640973,221.94795726519655,13
2196.jpg,116.70474926425594,285.43336045357756,17
2197.jpg,119.51677519985049,237.11575405506164,16
2198.jpg,135.05303946811534,230.79917965974843,7
2199.jpg,130.17244625769263,79.3794652071728,20
2201.jpg,76.08526372081383,77.7785510019894,8
2209.jpg,77.48234879585691,158.42785888538776,9
2218.jpg,141.78961591456724,53.12979417730042,14
2221.jpg,108.50269045557704,82.58645759720719,15
2232.jpg,103.7717911259897,76.23663660742695,15
2269.jpg,134.35052569123394,132.67904542067407,18
2270.jpg,93.62345140913408,291.88817371080927,6
2271.jpg,117.40962376788335,111.95911819101792,19
2273.jpg,134.15836155645087,68.37690005548423,17
2275.jpg,64.05119189833357,56.49234135915136,5
2280.jpg,128.30879558884982,150.18456705265197,16
2281.jpg,67.0543462810188,149.6433259525324,22
2282.jpg,106.78824040471932,77.95901997913901,10
2287.jpg,116.01392782243111,82.60290805199107,9
2288.jpg,73.99931129200415,276.45074794641215,6
2290.jpg,81.37405241988745,96.44092136731575,22
2291.jpg,80.93042835907345,254.27295498446742,17
2304.jpg,138.06775082106856,167.14403153174618,20
2307.jpg,129.43987036838428,163.70004639530018,22
2308.jpg,136.5931084065529,74.22860718620578,13
2309.jpg,78.93949956555181,59.06414473102565,11
2310.jpg,86.79961625542465,209.79759314278323,9
2312.jpg,97.38712429715503,252.56827026275502,20
2314.jpg,104.95361795905731,237.7290361633969,14
2315.jpg,108.89529305359463,72.99352424104323,11
2316.jpg,131.28591745387953,153.3979196010098,5
2319.jpg,87.83258298253739,64.66403900043339,12
2331.jpg,135.82335869604123,250.37659011755287,10
2341.jpg,120.06071574028505,289.2643259400915,19
2384.jpg,66.62686636631223,225.92345264504934,18
2385.jpg,95.74990635198537,59.62769228503191,16
2390.jpg,121.24467192949075,58.37125908930944,19
2407.jpg,62.909475482779804,213.54534614401229,15
2408.jpg,74.08924064295975,139.7311735873128,15
2415.jpg,110.57467201269955,243.97184271759605,19
2416.jpg,64.38685145262689,159.69609810587625,7
2428.jpg,64.71784326485557,199.89119273220706,18
2430.jpg,68.86224633699103,141.19301028958634,21
2431.jpg,122.20225152559544,179.4188825660428,18
2432.jpg,66.69129296416739,88.07408245789945,17
2438.jpg,113.55556942800645,269.25140416743716,6
2442.jpg,142.45250869414667,131.75134515418642,6
2443.jpg,129.69163351729642,101.6600144461874,20
2453.jpg,140.06127310985022,240.44481732699137,9
2486.jpg,112.136659578086,230.23436941670766,20
2487.jpg,89.05335217890348,71.56412738658231,18
2490.jpg,107.96999903143399,270.0194379785226,5
2519.jpg,101.02676045492926,102.42470620427119,21
2523.jpg,104.05304386786858,74.89107611997653,11
2549.jpg,95.30790659613474,142.65982337801037,17
2555.jpg,135.02824610042566,164.36511571373813,21
2556.jpg,85.8398291954115,251.57268552974517,19
2557.jpg,70.26867396869662,149.7557733746583,10
2563.jpg,122.14427801401945,269.64382093393044,16
2581.jpg,84.269732876351,162.3582680085152,22
2583.jpg,97.71654929745328,143.4024439251188,6
2584.jpg,91.71405034307435,84.67300428774337,15
2585.jpg,147.2030112069982,252.32991394025728,18
2588.jpg,146.5166885238927,96.77322762603583,11
2605.jpg,148.2725207152591,187.52713768284448,12
2606.jpg,103.79942821531944,95.51977968521933,12
2607.jpg,113.75578328549133,53.33987404896063,21
2636.jpg,133.8973203139073,268.24851111230805,5
2640.jpg,85.87848079910447,261.2775837078325,15
2645.jpg,145.32130692458387,79.22111761203442,13
2646.jpg,144.86947576991759,69.09230297893983,19
2647.jpg,140.7005771690114,257.196897688609,5
2649.jpg,116.21598401787756,96.62167945727558,21
2650.jpg,134.85699855580788,59.35600421653229,21
2665.jpg,111.57335883525212,210.09481600594668,11
2675.jpg,144.6696146904231,203.01438623280652,18
2676.jpg,101.92937740511977,254.19139419750277,8
2679.jpg,78.25657594403293,295.547376883621,6
2754.jpg,72.66721458436407,152.26497787022936,19
2756.jpg,106.24755959970841,173.74873736422984,18
2831.jpg,125.59806497851739,268.23215819654246,7
2834.jpg,69.08459286011755,91.28747360787163,15
2836.jpg,101.55362471521929,121.76722736901789,9
2837.jpg,146.57562074418064,165.88277314683052,9
2848.jpg,71.28492576670546,149.762613514372,17
2853.jpg,98.99379708655154,290.5868558850288,21
2854.jpg,148.7044556677489,296.4673873181782,9
2855.jpg,96.12111512601788,224.42686173466316,14
2856.jpg,73.94509507926091,112.35059020618594,14
2858.jpg,149.2572085712477,220.67697823690287,20
2860.jpg,79.33881192686503,130.95886327391577,20
2861.jpg,97.18107244205244,135.61998012914358,6
2863.jpg,96.85314934484501,297.0879391234011,14
2864.jpg,69.885711596216,253.0836529798299,10
2865.jpg,138.53120453138268,61.13881639684669,9
2866.jpg,113.49695047288736,275.5444753916437,5
2867.jpg,68.83699852556806,219.29574710155165,11
2868.jpg,148.16984978027256,207.41694583679748,20
2869.jpg,102.20315521498046,249.5031591767858,16
2880.jpg,119.46898114903269,97.50483093347876,7
2881.jpg,147.96614341985088,133.83798383109803,7
2935.jpg,131.46751626877767,226.54775342974347,18
2938.jpg,93.04046120839382,169.48651362014218,7
2941.jpg,149.55588874398796,62.40440559341893,21
2943.jpg,72.5244905461834,124.25862890228879,6
2944.jpg,131.01466910420362,109.78671655446772,22
2945.jpg,144.38093937901834,236.61610965541857,21
2946.jpg,69.33895776785012,90.59679757027662,9
2947.jpg,104.7328264563503,242.29936785961206,8
2948.jpg,117.60752327545023,298.85155331259864,15
2949.jpg,97.93516956270932,115.04454754250783,18
2954.jpg,80.64453249821031,189.71741578361093,16
2970.jpg,86.43286083355501,51.51052775002303,9
2971.jpg,70.25377022272811,253.8531700552465,18
2972.jpg,147.03647557554143,222.78634916220608,13
2973.jpg,141.02645440978597,82.5174832775815,8
2974.jpg,62.5031212834464,121.47151639766284,19
2975.jpg,60.58024966790766,224.10709045849612,20
2976.jpg,116.45863502236566,271.3945685161571,10
2977.jpg,123.61952658959422,282.02244427706927,15
2978.jpg,79.9350333548519,157.53298285136418,20
2979.jpg,106.15665461522758,85.75713253862914,19
2980.jpg,77.11999471099763,113.59163856540187,18
2981.jpg,91.81874489981149,99.19834106639159,8
2982.jpg,106.20622193886297,277.43065360734386,18
2984.jpg,113.69003592131513,91.55454436466269,17
2985.jpg,142.68285347849434,81.10035879311305,21
2986.jpg,82.2038279492519,288.3309127572154,7
2987.jpg,66.59507175847766,202.34351521261436,7
2988.jpg,147.23147745527498,197.53395950898263,7
2989.jpg,142.40685162231284,270.89199821379805,8
2990.jpg,103.41704355800218,251.79262169151858,15
2992.jpg,144.68290093262735,156.2825470560548,20
2993.jpg,102.21480459206879,225.58873206197802,5
2994.jpg,117.70632879772262,219.1797664905472,9
2995.jpg,143.81469065339422,103.15564265495829,7
2997.jpg,133.2977970387841,234.88316662121287,13
2998.jpg,121.00404541401898,54.021105090341784,19
2999.jpg,93.44913380153903,72.00413423680305,8
3001.jpg,124.38217649934619,239.43373465091193,6
3002.jpg,78.3107049458487,261.7452190566072,14
3004.jpg,82.09369259514031,209.9415490315608,22
3007.jpg,86.96483545759715,150.20775929248066,14
3008.jpg,145.14003656711907,214.9701991291747,22
3009.jpg,107.07819185193631,184.29225971615875,13
3014.jpg,114.62905112730631,219.12393924312593,10
3028.jpg,137.90147606079924,225.82518047740263,10
3040.jpg,80.55089975358351,76.91683166195125,14
3054.jpg,86.12422512197264,110.08894263299719,10
3058.jpg,67.54538492602428,116.11861803018013,13
3059.jpg,86.20078247868133,199.2842395071895,16
3062.jpg,81.01283091134854,113.84135107942498,22
3064.jpg,114.88996687778092,164.65535719950805,6
3065.jpg,93.4272968022892,100.9845432768208,15
3066.jpg,101.6665036694733,213.57875451354298,21
3068.jpg,120.27004275975519,127.86225160204808,12
3075.jpg,63.86079481744753,182.25063756187438,13
3076.jpg,111.0317637285365,250.65584422857674,15
3078.jpg,134.91140346170926,65.50424638054471,21
3079.jpg,146.40195970300894,75.38680693344386,9
3080.jpg,133.46728471135287,207.09273129014468,14
3081.jpg,73.87046872081105,100.85781750378632,12
3082.jpg,71.08090259771029,172.71321562897657,21
3083.jpg,115.04699674429759,74.31931379001276,13
3084.jpg,88.45769561766866,178.50636655871526,12
3109.jpg,90.63010066912432,190.50960980735036,19
3110.jpg,108.12194383731656,129.68208500780813,22
3125.jpg,89.74838037066056,238.79477579490137,7
3128.jpg,68.88798598276387,223.63002504029802,14
3135.jpg,130.95082519132924,188.28107426887888,16
3137.jpg,137.0415825151714,75.8132208299389,7
3139.jpg,149.7568982529167,97.89401811709931,19
3140.jpg,61.634237645069774,178.3502660680429,17
3142.jpg,114.53211081951534,246.51143984629104,9
3143.jpg,141.7809174780291,208.21374767465898,21
3146.jpg,122.537001221011,223.45107376673366,13
3160.jpg,112.17235457021948,95.90174605429488,7
3161.jpg,91.10739345379868,274.7677674249205,8
3162.jpg,86.8414220433834,121.58115818132276,8
3164.jpg,74.73722267248479,197.84695423895943,9
3165.jpg,113.9308599920532,58.84085927191122,9
3168.jpg,118.15666085682517,209.24071885045444,6
3171.jpg,71.76934730277121,200.3018141672991,19
3172.jpg,136.17209811280253,91.54186597989826,13
3173.jpg,91.11725410212553,283.75563823189526,18
3174.jpg,104.29312835752904,57.28630465417557,21
3175.jpg,129.48294394635462,94.11605745898811,9
3176.jpg,142.33593483366792,60.402626698215705,16
3177.jpg,70.48375394648446,214.5221682596667,22
3181.jpg,92.1572604421679,68.70498786355142,14
3182.jpg,88.5442089353807,141.03555325238818,17
3183.jpg,131.601269114339,57.27953992651201,14
3184.jpg,102.08028030266804,60.96682331354432,6
3185.jpg,125.10428827678415,88.44317277202214,9
